Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Gene name	Gene Synonym
ENSG00000197860	5	65665928	65723035	SGTB	Sgt2
ENSG00000111252	12	111405923	111451623	SH2B3	IDDM20
ENSG00000111252	12	111405923	111451623	SH2B3	LNK
ENSG00000183918	X	124227868	124373197	SH2D1A	DSHP
ENSG00000183918	X	124227868	124373197	SH2D1A	EBVS
ENSG00000183918	X	124227868	124373197	SH2D1A	IMD5
ENSG00000183918	X	124227868	124373197	SH2D1A	LYP
ENSG00000183918	X	124227868	124373197	SH2D1A	MTCP1
ENSG00000183918	X	124227868	124373197	SH2D1A	SAP
ENSG00000183918	X	124227868	124373197	SH2D1A	XLP
ENSG00000183918	X	124227868	124373197	SH2D1A	XLPD
ENSG00000125731	19	6752160	6767463	SH2D3A	NSP1
ENSG00000095370	9	127738317	127778710	SH2D3C	NSP3
ENSG00000104611	8	19313693	19396218	SH2D4A	FLJ20967
ENSG00000104611	8	19313693	19396218	SH2D4A	PPP1R38
ENSG00000104611	8	19313693	19396218	SH2D4A	SH2A
ENSG00000185437	21	39445855	39515506	SH3BGR	21-GARP
ENSG00000131171	X	81202102	81298547	SH3BGRL	MGC117402
ENSG00000100092	22	37634654	37656117	SH3BP1	ARHGAP43
ENSG00000141985	19	4360370	4400547	SH3GL1	CNSA1
ENSG00000141985	19	4360370	4400547	SH3GL1	EEN
ENSG00000141985	19	4360370	4400547	SH3GL1	MGC111371
ENSG00000141985	19	4360370	4400547	SH3GL1	SH3D2B
ENSG00000141985	19	4360370	4400547	SH3GL1	SH3P8
ENSG00000107295	9	17579066	17797124	SH3GL2	CNSA2
ENSG00000107295	9	17579066	17797124	SH3GL2	EEN-B1
ENSG00000107295	9	17579066	17797124	SH3GL2	SH3D2A
ENSG00000107295	9	17579066	17797124	SH3GL2	SH3P4
ENSG00000140600	15	83447228	83618743	SH3GL3	CNSA3
ENSG00000140600	15	83447228	83618743	SH3GL3	EEN-B2
ENSG00000140600	15	83447228	83618743	SH3GL3	HsT19371
ENSG00000140600	15	83447228	83618743	SH3GL3	SH3D2C
ENSG00000140600	15	83447228	83618743	SH3GL3	SH3P13
ENSG00000148341	9	129007036	129028331	SH3GLB2	KIAA1848
ENSG00000147010	X	19533977	19887600	SH3KBP1	CIN85
ENSG00000174705	5	172325000	172454525	SH3PXD2B	FLJ20831
ENSG00000174705	5	172325000	172454525	SH3PXD2B	KIAA1295
ENSG00000154447	4	169094259	169270956	SH3RF1	KIAA1494
ENSG00000154447	4	169094259	169270956	SH3RF1	POSH
ENSG00000154447	4	169094259	169270956	SH3RF1	RNF142
ENSG00000154447	4	169094259	169270956	SH3RF1	SH3MD2
ENSG00000156463	5	145936578	146081791	SH3RF2	FLJ23654
ENSG00000156463	5	145936578	146081791	SH3RF2	Hepp1
ENSG00000156463	5	145936578	146081791	SH3RF2	POSHER
ENSG00000156463	5	145936578	146081791	SH3RF2	PPP1R39
ENSG00000156463	5	145936578	146081791	SH3RF2	RNF158
ENSG00000172985	2	109129205	109504634	SH3RF3	FLJ00204
ENSG00000172985	2	109129205	109504634	SH3RF3	POSH2
ENSG00000172985	2	109129205	109504634	SH3RF3	SH3MD4
ENSG00000169247	5	148923639	149063163	SH3TC2	CMT4C
ENSG00000169247	5	148923639	149063163	SH3TC2	KIAA1985
ENSG00000251322	22	50674415	50733212	SHANK3	KIAA1650
ENSG00000251322	22	50674415	50733212	SHANK3	prosap2
ENSG00000251322	22	50674415	50733212	SHANK3	PSAP2
ENSG00000251322	22	50674415	50733212	SHANK3	SPANK-2
ENSG00000179526	8	144098633	144108124	SHARPIN	DKFZP434N1923
ENSG00000179526	8	144098633	144108124	SHARPIN	SIPL1
ENSG00000129214	17	7613946	7633382	SHBG	ABP
ENSG00000129214	17	7613946	7633382	SHBG	MGC126834
ENSG00000129214	17	7613946	7633382	SHBG	MGC138391
ENSG00000129214	17	7613946	7633382	SHBG	TEBG
ENSG00000185634	15	48823741	48963919	SHC4	RaLP
ENSG00000185634	15	48823741	48963919	SHC4	SHCD
ENSG00000171241	16	46578591	46621379	SHCBP1	FLJ22009
ENSG00000171241	16	46578591	46621379	SHCBP1	PAL
ENSG00000130813	19	10086122	10093252	SHFL	C19orf66
ENSG00000130813	19	10086122	10093252	SHFL	FLJ11286
ENSG00000130813	19	10086122	10093252	SHFL	IRAV
ENSG00000130813	19	10086122	10093252	SHFL	RyDEN
ENSG00000130813	19	10086122	10093252	SHFL	SFL
ENSG00000180730	13	26044597	26052016	SHISA2	bA398O19.2
ENSG00000180730	13	26044597	26052016	SHISA2	C13orf13
ENSG00000180730	13	26044597	26052016	SHISA2	hShisa
ENSG00000180730	13	26044597	26052016	SHISA2	PRO28631
ENSG00000180730	13	26044597	26052016	SHISA2	TMEM46
ENSG00000180730	13	26044597	26052016	SHISA2	WGAR9166
ENSG00000188803	17	11241213	11564063	SHISA6	FLJ45455
ENSG00000234965	22	41909543	41915074	SHISA8	C22orf17
ENSG00000234965	22	41909543	41915074	SHISA8	Orf26
ENSG00000138944	22	44243665	44312951	SHISAL1	KIAA1644
ENSG00000182183	1	52633168	52669683	SHISAL2A	FAM159A
ENSG00000182183	1	52633168	52669683	SHISAL2A	MGC52498
ENSG00000160410	19	40576853	40591399	SHKBP1	PP203
ENSG00000160410	19	40576853	40591399	SHKBP1	Sb1
ENSG00000171984	20	5750393	5864395	SHLD1	C20orf196
ENSG00000171984	20	5750393	5864395	SHLD1	FLJ25067
ENSG00000171984	20	5750393	5864395	SHLD1	RINN3
ENSG00000122376	10	87094161	87191465	SHLD2	bA163M19.1
ENSG00000122376	10	87094161	87191465	SHLD2	FAM35A
ENSG00000122376	10	87094161	87191465	SHLD2	FAM35A1
ENSG00000122376	10	87094161	87191465	SHLD2	MGC5560
ENSG00000122376	10	87094161	87191465	SHLD2	RINN2
ENSG00000253251	5	65625027	65630928	SHLD3	AC008560.1
ENSG00000253251	5	65625027	65630928	SHLD3	CTC-534A2.2
ENSG00000253251	5	65625027	65630928	SHLD3	FLJ26957
ENSG00000253251	5	65625027	65630928	SHLD3	RINN1
ENSG00000284320	CHR_HSCHR17_3_CTG1	18327881	18363567	SHMT1	CSHMT
ENSG00000284320	CHR_HSCHR17_3_CTG1	18327881	18363567	SHMT1	MGC15229
ENSG00000284320	CHR_HSCHR17_3_CTG1	18327881	18363567	SHMT1	MGC24556
ENSG00000284320	CHR_HSCHR17_3_CTG1	18327881	18363567	SHMT1	SHMT
ENSG00000182199	12	57229573	57234935	SHMT2	SHMT
ENSG00000165181	9	111686171	111795008	SHOC1	C9orf84
ENSG00000165181	9	111686171	111795008	SHOC1	FLJ32779
ENSG00000165181	9	111686171	111795008	SHOC1	MZIP2
ENSG00000165181	9	111686171	111795008	SHOC1	Zip2
ENSG00000185960	X	624344	659411	SHOX	GCFX
ENSG00000185960	X	624344	659411	SHOX	PHOG
ENSG00000185960	X	624344	659411	SHOX	SHOXY
ENSG00000185960	X	624344	659411	SHOX	SS
ENSG00000144736	3	72749277	72861914	SHQ1	FLJ10539
ENSG00000144736	3	72749277	72861914	SHQ1	Shq1p
ENSG00000164403	5	132822141	132830659	SHROOM1	APXL2
ENSG00000164403	5	132822141	132830659	SHROOM1	KIAA1960
ENSG00000146950	X	9786429	9949443	SHROOM2	APXL
ENSG00000138771	4	76435229	76783253	SHROOM3	APXL3
ENSG00000138771	4	76435229	76783253	SHROOM3	KIAA1481
ENSG00000138771	4	76435229	76783253	SHROOM3	SHRM
ENSG00000138771	4	76435229	76783253	SHROOM3	ShrmL
ENSG00000158352	X	50586796	50814302	SHROOM4	KIAA1202
ENSG00000187164	10	116881477	117126586	SHTN1	KIAA1598
ENSG00000187164	10	116881477	117126586	SHTN1	shootin-1
ENSG00000187164	10	116881477	117126586	SHTN1	shootin1
ENSG00000110013	11	124633113	124695707	SIAE	CSE-C
ENSG00000110013	11	124633113	124695707	SIAE	LSE
ENSG00000110013	11	124633113	124695707	SIAE	MGC87009
ENSG00000110013	11	124633113	124695707	SIAE	YSG2
ENSG00000196470	16	48356364	48448402	SIAH1	hSIAH1
ENSG00000215475	13	45777242	45851753	SIAH3	FLJ39203
ENSG00000088827	20	3686970	3712600	SIGLEC1	CD169
ENSG00000088827	20	3686970	3712600	SIGLEC1	dJ1009E24.1
ENSG00000088827	20	3686970	3712600	SIGLEC1	FLJ00051
ENSG00000088827	20	3686970	3712600	SIGLEC1	FLJ00055
ENSG00000088827	20	3686970	3712600	SIGLEC1	FLJ00073
ENSG00000088827	20	3686970	3712600	SIGLEC1	FLJ32150
ENSG00000088827	20	3686970	3712600	SIGLEC1	sialoadhesin
ENSG00000088827	20	3686970	3712600	SIGLEC1	SIGLEC-1
ENSG00000088827	20	3686970	3712600	SIGLEC1	SN
ENSG00000105492	19	51517819	51531856	SIGLEC6	CD327
ENSG00000105492	19	51517819	51531856	SIGLEC6	CD33L
ENSG00000105492	19	51517819	51531856	SIGLEC6	CD33L1
ENSG00000105492	19	51517819	51531856	SIGLEC6	OB-BP1
ENSG00000105492	19	51517819	51531856	SIGLEC6	SIGLEC-6
ENSG00000105366	19	51450847	51458456	SIGLEC8	MGC59785
ENSG00000105366	19	51450847	51458456	SIGLEC8	SAF2
ENSG00000105366	19	51450847	51458456	SIGLEC8	SIGLEC-8
ENSG00000105366	19	51450847	51458456	SIGLEC8	SIGLEC8L
ENSG00000254521	19	51491227	51501800	SIGLEC12	S2V
ENSG00000254521	19	51491227	51501800	SIGLEC12	Siglec-12
ENSG00000254521	19	51491227	51501800	SIGLEC12	Siglec-L1
ENSG00000254521	19	51491227	51501800	SIGLEC12	Siglec-XII
ENSG00000254521	19	51491227	51501800	SIGLEC12	SIGLECL1
ENSG00000254521	19	51491227	51501800	SIGLEC12	SLG
ENSG00000197046	18	45825675	45844094	SIGLEC15	CD33L3
ENSG00000197046	18	45825675	45844094	SIGLEC15	HsT1361
ENSG00000147955	9	34634722	34637844	SIGMAR1	OPRS1
ENSG00000147955	9	34634722	34637844	SIGMAR1	SR-BP1
ENSG00000142178	21	43414483	43427131	SIK1	msk
ENSG00000142178	21	43414483	43427131	SIK1	SNF1LK
ENSG00000120725	5	138946724	139293557	SIL1	BAP
ENSG00000120725	5	138946724	139293557	SIL1	MSS
ENSG00000120725	5	138946724	139293557	SIL1	ULG5
ENSG00000112246	6	100385009	100464921	SIM1	bHLHe14
ENSG00000159263	21	36699115	36749917	SIM2	bHLHe15
ENSG00000159263	21	36699115	36749917	SIM2	MGC119447
ENSG00000159263	21	36699115	36749917	SIM2	SIM
ENSG00000276371	CHR_HSCHR12_4_CTG2	31282857	31329331	SINHCAF	C12orf14
ENSG00000276371	CHR_HSCHR12_4_CTG2	31282857	31329331	SINHCAF	FAM60A
ENSG00000276371	CHR_HSCHR12_4_CTG2	31282857	31329331	SINHCAF	TERA
ENSG00000197555	14	71320449	71741229	SIPA1L1	E6TP1
ENSG00000197555	14	71320449	71741229	SIPA1L1	KIAA0440
ENSG00000197555	14	71320449	71741229	SIPA1L1	SPAR1
ENSG00000105738	19	37907208	38208369	SIPA1L3	KIAA0545
ENSG00000105738	19	37907208	38208369	SIPA1L3	SPAR3
ENSG00000198053	20	1894167	1940592	SIRPA	BIT
ENSG00000198053	20	1894167	1940592	SIRPA	CD172a
ENSG00000198053	20	1894167	1940592	SIRPA	MFR
ENSG00000198053	20	1894167	1940592	SIRPA	MYD-1
ENSG00000198053	20	1894167	1940592	SIRPA	P84
ENSG00000198053	20	1894167	1940592	SIRPA	PTPNS1
ENSG00000198053	20	1894167	1940592	SIRPA	SHPS-1
ENSG00000198053	20	1894167	1940592	SIRPA	SHPS1
ENSG00000198053	20	1894167	1940592	SIRPA	SIRP
ENSG00000198053	20	1894167	1940592	SIRPA	SIRP-ALPHA-1
ENSG00000198053	20	1894167	1940592	SIRPA	SIRPalpha
ENSG00000198053	20	1894167	1940592	SIRPA	SIRPalpha2
ENSG00000101307	20	1561385	1620061	SIRPB1	CD172b
ENSG00000101307	20	1561385	1620061	SIRPB1	SIRP-BETA-1
ENSG00000196209	20	1470741	1491587	SIRPB2	dJ776F14.2
ENSG00000196209	20	1470741	1491587	SIRPB2	PTPN1L
ENSG00000196209	20	1470741	1491587	SIRPB2	PTPNS1L3
ENSG00000125900	20	1534251	1557705	SIRPD	dJ576H24.4
ENSG00000125900	20	1534251	1557705	SIRPD	PTPNS1L2
ENSG00000089012	20	1629152	1657779	SIRPG	bA77C3.1
ENSG00000089012	20	1629152	1657779	SIRPG	CD172g
ENSG00000089012	20	1629152	1657779	SIRPG	SIRP-B2
ENSG00000089012	20	1629152	1657779	SIRPG	SIRPB2
ENSG00000089012	20	1629152	1657779	SIRPG	SIRPgamma
ENSG00000096717	10	67884656	67918390	SIRT1	SIR2L1
ENSG00000283100	CHR_HG26_PATCH	38878591	38899898	SIRT2	SIR2L
ENSG00000184990	14	104753147	104768494	SIVA1	CD27BP
ENSG00000184990	14	104753147	104768494	SIVA1	SIVA
ENSG00000184990	14	104753147	104768494	SIVA1	Siva-1
ENSG00000184990	14	104753147	104768494	SIVA1	Siva-2
ENSG00000126778	14	60643421	60658259	SIX1	DFNA23
ENSG00000138083	2	44941702	44946071	SIX3	HPE2
ENSG00000100625	14	60709539	60724351	SIX4	AREC3
ENSG00000184302	14	60509146	60512850	SIX6	OPTX2
ENSG00000184302	14	60509146	60512850	SIX6	Six9
ENSG00000262634	CHR_HSCHR18_1_CTG1_1	50374995	50394173	SKA1	C18orf24
ENSG00000154839	18	50375040	50394168	SKA1	C18orf24
ENSG00000262634	CHR_HSCHR18_1_CTG1_1	50374995	50394173	SKA1	MGC10200
ENSG00000154839	18	50375040	50394168	SKA1	MGC10200
ENSG00000182628	17	59109857	59155260	SKA2	FAM33A
ENSG00000182628	17	59109857	59155260	SKA2	FLJ12758
ENSG00000165480	13	21153595	21176552	SKA3	C13orf3
ENSG00000165480	13	21153595	21176552	SKA3	MGC4832
ENSG00000165480	13	21153595	21176552	SKA3	RAMA1
ENSG00000141293	17	48133442	48430275	SKAP1	SCAP1
ENSG00000141293	17	48133442	48430275	SKAP1	SKAP55
ENSG00000005020	7	26667068	26995239	SKAP2	RA70
ENSG00000005020	7	26667068	26995239	SKAP2	SAPS
ENSG00000005020	7	26667068	26995239	SKAP2	SCAP2
ENSG00000005020	7	26667068	26995239	SKAP2	SKAP-HOM
ENSG00000005020	7	26667068	26995239	SKAP2	SKAP55R
ENSG00000180592	10	21513475	21526368	SKIDA1	C10orf140
ENSG00000180592	10	21513475	21526368	SKIDA1	FLJ45187
ENSG00000136603	3	170357678	170396835	SKIL	SNO
ENSG00000136603	3	170357678	170396835	SKIL	SnoA
ENSG00000136603	3	170357678	170396835	SKIL	SnoN
ENSG00000223493	CHR_HSCHR6_MHC_DBB_CTG1	31941262	31951933	SKIV2L	170A
ENSG00000206353	CHR_HSCHR6_MHC_QBL_CTG1	31949457	31960128	SKIV2L	170A
ENSG00000232616	CHR_HSCHR6_MHC_MCF_CTG1	32035523	32046194	SKIV2L	170A
ENSG00000225737	CHR_HSCHR6_MHC_COX_CTG1	31946626	31957297	SKIV2L	170A
ENSG00000228896	CHR_HSCHR6_MHC_SSTO_CTG1	31951734	31962405	SKIV2L	170A
ENSG00000223493	CHR_HSCHR6_MHC_DBB_CTG1	31941262	31951933	SKIV2L	DDX13
ENSG00000206353	CHR_HSCHR6_MHC_QBL_CTG1	31949457	31960128	SKIV2L	DDX13
ENSG00000232616	CHR_HSCHR6_MHC_MCF_CTG1	32035523	32046194	SKIV2L	DDX13
ENSG00000225737	CHR_HSCHR6_MHC_COX_CTG1	31946626	31957297	SKIV2L	DDX13
ENSG00000228896	CHR_HSCHR6_MHC_SSTO_CTG1	31951734	31962405	SKIV2L	DDX13
ENSG00000223493	CHR_HSCHR6_MHC_DBB_CTG1	31941262	31951933	SKIV2L	HLP
ENSG00000206353	CHR_HSCHR6_MHC_QBL_CTG1	31949457	31960128	SKIV2L	HLP
ENSG00000232616	CHR_HSCHR6_MHC_MCF_CTG1	32035523	32046194	SKIV2L	HLP
ENSG00000225737	CHR_HSCHR6_MHC_COX_CTG1	31946626	31957297	SKIV2L	HLP
ENSG00000228896	CHR_HSCHR6_MHC_SSTO_CTG1	31951734	31962405	SKIV2L	HLP
ENSG00000223493	CHR_HSCHR6_MHC_DBB_CTG1	31941262	31951933	SKIV2L	SKI2
ENSG00000206353	CHR_HSCHR6_MHC_QBL_CTG1	31949457	31960128	SKIV2L	SKI2
ENSG00000232616	CHR_HSCHR6_MHC_MCF_CTG1	32035523	32046194	SKIV2L	SKI2
ENSG00000225737	CHR_HSCHR6_MHC_COX_CTG1	31946626	31957297	SKIV2L	SKI2
ENSG00000228896	CHR_HSCHR6_MHC_SSTO_CTG1	31951734	31962405	SKIV2L	SKI2
ENSG00000223493	CHR_HSCHR6_MHC_DBB_CTG1	31941262	31951933	SKIV2L	SKI2W
ENSG00000206353	CHR_HSCHR6_MHC_QBL_CTG1	31949457	31960128	SKIV2L	SKI2W
ENSG00000232616	CHR_HSCHR6_MHC_MCF_CTG1	32035523	32046194	SKIV2L	SKI2W
ENSG00000225737	CHR_HSCHR6_MHC_COX_CTG1	31946626	31957297	SKIV2L	SKI2W
ENSG00000228896	CHR_HSCHR6_MHC_SSTO_CTG1	31951734	31962405	SKIV2L	SKI2W
ENSG00000223493	CHR_HSCHR6_MHC_DBB_CTG1	31941262	31951933	SKIV2L	SKIV2
ENSG00000206353	CHR_HSCHR6_MHC_QBL_CTG1	31949457	31960128	SKIV2L	SKIV2
ENSG00000232616	CHR_HSCHR6_MHC_MCF_CTG1	32035523	32046194	SKIV2L	SKIV2
ENSG00000225737	CHR_HSCHR6_MHC_COX_CTG1	31946626	31957297	SKIV2L	SKIV2
ENSG00000228896	CHR_HSCHR6_MHC_SSTO_CTG1	31951734	31962405	SKIV2L	SKIV2
ENSG00000223493	CHR_HSCHR6_MHC_DBB_CTG1	31941262	31951933	SKIV2L	SKIV2L1
ENSG00000206353	CHR_HSCHR6_MHC_QBL_CTG1	31949457	31960128	SKIV2L	SKIV2L1
ENSG00000232616	CHR_HSCHR6_MHC_MCF_CTG1	32035523	32046194	SKIV2L	SKIV2L1
ENSG00000225737	CHR_HSCHR6_MHC_COX_CTG1	31946626	31957297	SKIV2L	SKIV2L1
ENSG00000228896	CHR_HSCHR6_MHC_SSTO_CTG1	31951734	31962405	SKIV2L	SKIV2L1
ENSG00000188779	15	67819704	67834582	SKOR1	CORL1
ENSG00000188779	15	67819704	67834582	SKOR1	FUSSEL15
ENSG00000188779	15	67819704	67834582	SKOR1	LBXCOR1
ENSG00000215474	18	47206169	47251660	SKOR2	CORL2
ENSG00000215474	18	47206169	47251660	SKOR2	Fussel-18
ENSG00000215474	18	47206169	47251660	SKOR2	FUSSEL18
ENSG00000145604	5	36151989	36196849	SKP2	FBL1
ENSG00000145604	5	36151989	36196849	SKP2	FBXL1
ENSG00000145604	5	36151989	36196849	SKP2	p45
ENSG00000155926	8	133036728	133102912	SLA	hSLAP
ENSG00000155926	8	133036728	133102912	SLA	SLA1
ENSG00000155926	8	133036728	133102912	SLA	SLAP
ENSG00000155926	8	133036728	133102912	SLA	SLAP-1
ENSG00000101082	20	36612318	36646196	SLA2	C20orf156
ENSG00000101082	20	36612318	36646196	SLA2	FLJ21992
ENSG00000101082	20	36612318	36646196	SLA2	SLAP-2
ENSG00000139737	13	77697687	77764242	SLAIN1	C13orf32
ENSG00000139737	13	77697687	77764242	SLAIN1	FLJ30046
ENSG00000109171	4	48341529	48426201	SLAIN2	FLJ21611
ENSG00000109171	4	48341529	48426201	SLAIN2	KIAA1458
ENSG00000163950	4	1692731	1712344	SLBP	HBP
ENSG00000106688	9	4490468	4587469	SLC1A1	EAAC1
ENSG00000106688	9	4490468	4587469	SLC1A1	EAAT3
ENSG00000110436	11	35251205	35420063	SLC1A2	EAAT2
ENSG00000110436	11	35251205	35420063	SLC1A2	GLT-1
ENSG00000079215	5	36596588	36688334	SLC1A3	EA6
ENSG00000079215	5	36596588	36688334	SLC1A3	EAAT1
ENSG00000079215	5	36596588	36688334	SLC1A3	GLAST
ENSG00000105281	19	46774883	46788594	SLC1A5	AAAT
ENSG00000105281	19	46774883	46788594	SLC1A5	ASCT2
ENSG00000105281	19	46774883	46788594	SLC1A5	M7V1
ENSG00000105281	19	46774883	46788594	SLC1A5	RDRC
ENSG00000163581	3	170996347	171026743	SLC2A2	GLUT2
ENSG00000059804	12	7919230	7936187	SLC2A3	GLUT3
ENSG00000288174	CHR_HG2087_PATCH	7281718	7288257	SLC2A4	GLUT4
ENSG00000125520	20	63739776	63744050	SLC2A4RG	GEF
ENSG00000125520	20	63739776	63744050	SLC2A4RG	HDBP1
ENSG00000125520	20	63739776	63744050	SLC2A4RG	Si-1-2
ENSG00000125520	20	63739776	63744050	SLC2A4RG	Si-1-2-19
ENSG00000142583	1	9035106	9088478	SLC2A5	GLUT5
ENSG00000281165	CHR_HG2030_PATCH	133471242	133479275	SLC2A6	GLUT6
ENSG00000160326	9	133471094	133479127	SLC2A6	GLUT6
ENSG00000281165	CHR_HG2030_PATCH	133471242	133479275	SLC2A6	GLUT9
ENSG00000160326	9	133471094	133479127	SLC2A6	GLUT9
ENSG00000281165	CHR_HG2030_PATCH	133471242	133479275	SLC2A6	HSA011372
ENSG00000160326	9	133471094	133479127	SLC2A6	HSA011372
ENSG00000136856	9	127397138	127408424	SLC2A8	GLUT8
ENSG00000136856	9	127397138	127408424	SLC2A8	GLUTX1
ENSG00000109667	4	9771153	10054936	SLC2A9	Glut9
ENSG00000109667	4	9771153	10054936	SLC2A9	GLUTX
ENSG00000109667	4	9771153	10054936	SLC2A9	URATv1
ENSG00000197496	20	46709649	46736347	SLC2A10	GLUT10
ENSG00000275744	CHR_HSCHR22_1_CTG7	23856703	23886309	SLC2A11	GLUT10
ENSG00000133460	22	23856703	23886312	SLC2A11	GLUT10
ENSG00000275744	CHR_HSCHR22_1_CTG7	23856703	23886309	SLC2A11	GLUT11
ENSG00000133460	22	23856703	23886312	SLC2A11	GLUT11
ENSG00000146411	6	133987581	134052624	SLC2A12	GLUT12
ENSG00000146411	6	133987581	134052624	SLC2A12	GLUT8
ENSG00000151229	12	39755025	40106089	SLC2A13	HMIT
ENSG00000138079	2	44275458	44321494	SLC3A1	ATR1
ENSG00000138079	2	44275458	44321494	SLC3A1	CSNU1
ENSG00000138079	2	44275458	44321494	SLC3A1	D2H
ENSG00000138079	2	44275458	44321494	SLC3A1	NBAT
ENSG00000138079	2	44275458	44321494	SLC3A1	RBAT
ENSG00000050438	12	51391317	51515763	SLC4A8	NBC3
ENSG00000113073	5	140360194	140375141	SLC4A9	AE4
ENSG00000144290	2	161424332	161985282	SLC4A10	NBCn2
ENSG00000144290	2	161424332	161985282	SLC4A10	NCBE
ENSG00000088836	20	3227417	3239559	SLC4A11	BTR1
ENSG00000088836	20	3227417	3239559	SLC4A11	CDPD1
ENSG00000088836	20	3227417	3239559	SLC4A11	CHED2
ENSG00000088836	20	3227417	3239559	SLC4A11	dJ794I6.2
ENSG00000088836	20	3227417	3239559	SLC4A11	FECD4
ENSG00000088836	20	3227417	3239559	SLC4A11	NaBC1
ENSG00000100170	22	32043261	32113029	SLC5A1	D22S675
ENSG00000100170	22	32043261	32113029	SLC5A1	NAGT
ENSG00000100170	22	32043261	32113029	SLC5A1	SGLT1
ENSG00000140675	16	31483002	31490860	SLC5A2	SGLT2
ENSG00000198743	21	34073578	34106260	SLC5A3	SMIT
ENSG00000198743	21	34073578	34106260	SLC5A3	SMIT1
ENSG00000100191	22	32218464	32255347	SLC5A4	DJ90G24.4
ENSG00000100191	22	32218464	32255347	SLC5A4	SAAT1
ENSG00000100191	22	32218464	32255347	SLC5A4	SGLT3
ENSG00000115665	2	107986523	108013994	SLC5A7	CHT1
ENSG00000115665	2	107986523	108013994	SLC5A7	hCHT
ENSG00000262217	CHR_HSCHR12_3_CTG2_1	101161669	101216388	SLC5A8	AIT
ENSG00000256870	12	101155493	101210238	SLC5A8	AIT
ENSG00000154025	17	18950345	19022595	SLC5A10	SGLT5
ENSG00000288216	CHR_HG2471_PATCH	24845841	24914411	SLC5A11	KST1
ENSG00000288216	CHR_HG2471_PATCH	24845841	24914411	SLC5A11	SGLT6
ENSG00000288216	CHR_HG2471_PATCH	24845841	24914411	SLC5A11	SMIT2
ENSG00000148942	11	26667020	26723427	SLC5A12	MGC52019
ENSG00000148942	11	26667020	26723427	SLC5A12	SMCT2
ENSG00000276996	CHR_HSCHR5_3_CTG1	1392790	1449666	SLC6A3	DAT
ENSG00000276996	CHR_HSCHR5_3_CTG1	1392790	1449666	SLC6A3	DAT1
ENSG00000108576	17	30194319	30236002	SLC6A4	5-HTT
ENSG00000108576	17	30194319	30236002	SLC6A4	HTT
ENSG00000108576	17	30194319	30236002	SLC6A4	OCD1
ENSG00000108576	17	30194319	30236002	SLC6A4	SERT1
ENSG00000165970	11	20599594	20659285	SLC6A5	GLYT2
ENSG00000165970	11	20599594	20659285	SLC6A5	NET1
ENSG00000130821	X	153687926	153696588	SLC6A8	CRTR
ENSG00000130821	X	153687926	153696588	SLC6A8	CT1
ENSG00000063127	19	49289638	49325215	SLC6A16	NTT5
ENSG00000139514	13	29509414	29595688	SLC7A1	ATRC1
ENSG00000139514	13	29509414	29595688	SLC7A1	CAT-1
ENSG00000139514	13	29509414	29595688	SLC7A1	ERR
ENSG00000139514	13	29509414	29595688	SLC7A1	HCAT1
ENSG00000139514	13	29509414	29595688	SLC7A1	REC1L
ENSG00000165349	X	70925579	70931125	SLC7A3	ATRC3
ENSG00000165349	X	70925579	70931125	SLC7A3	CAT-3
ENSG00000165349	X	70925579	70931125	SLC7A3	FLJ14541
ENSG00000099960	22	21028718	21032840	SLC7A4	CAT-4
ENSG00000099960	22	21028718	21032840	SLC7A4	HCAT3
ENSG00000099960	22	21028718	21032840	SLC7A4	VH
ENSG00000103257	16	87830023	87869507	SLC7A5	CD98
ENSG00000103257	16	87830023	87869507	SLC7A5	D16S469E
ENSG00000103257	16	87830023	87869507	SLC7A5	E16
ENSG00000103257	16	87830023	87869507	SLC7A5	LAT1
ENSG00000103257	16	87830023	87869507	SLC7A5	MPE16
ENSG00000103064	16	68264516	68301823	SLC7A6	KIAA0245
ENSG00000103064	16	68264516	68301823	SLC7A6	LAT-2
ENSG00000103064	16	68264516	68301823	SLC7A6	LAT3
ENSG00000103064	16	68264516	68301823	SLC7A6	y+LAT-2
ENSG00000103061	16	68284503	68310946	SLC7A6OS	FLJ13291
ENSG00000103061	16	68284503	68310946	SLC7A6OS	Iwr1
ENSG00000151012	4	138164097	138242349	SLC7A11	xCT
ENSG00000164893	8	86214063	86321146	SLC7A13	AGT-1
ENSG00000164893	8	86214063	86321146	SLC7A13	XAT2
ENSG00000013293	3	170459548	170586075	SLC7A14	KIAA1613
ENSG00000013293	3	170459548	170586075	SLC7A14	PPP1R142
ENSG00000090020	1	27098809	27166981	SLC9A1	APNH
ENSG00000090020	1	27098809	27166981	SLC9A1	NHE1
ENSG00000090020	1	27098809	27166981	SLC9A1	PPP1R143
ENSG00000115616	2	102619553	102711355	SLC9A2	NHE2
ENSG00000281861	CHR_HSCHR5_5_CTG1	524112	524332	SLC9A3	NHE3
ENSG00000066230	5	470456	524449	SLC9A3	NHE3
ENSG00000135740	16	67237683	67272191	SLC9A5	NHE5
ENSG00000198689	X	135973841	136047269	SLC9A6	KIAA0267
ENSG00000198689	X	135973841	136047269	SLC9A6	NHE6
ENSG00000065923	X	46599251	46759118	SLC9A7	NHE7
ENSG00000197818	20	49812713	49892242	SLC9A8	KIAA0939
ENSG00000197818	20	49812713	49892242	SLC9A8	NHE8
